date	sha	tag	metric	value	subject
2024-10-23	7b29fcc24d02		or_successive/census-income	2268.6	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		and_successive/census-income	1920.8	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		and_cardinality/census-income	1488.6	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		fast_or/census-income	1003.4	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		contains/census-income	17807.5	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		iterate/census-income	33024.1	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		iterate_many/census-income	8006.5	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		to_array/census-income	7484.2	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		deserialize/census-income	391.3	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		or_successive/weather_sept_85	8720.4	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		and_successive/weather_sept_85	7714.6	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		and_cardinality/weather_sept_85	6729.0	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		fast_or/weather_sept_85	1958.9	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		contains/weather_sept_85	21521.8	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		iterate/weather_sept_85	63601.4	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		iterate_many/weather_sept_85	16381.4	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		to_array/weather_sept_85	16684.8	Update bigendiantests.yml fix go version
2024-10-23	7b29fcc24d02		deserialize/weather_sept_85	1307.7	Update bigendiantests.yml fix go version
2024-10-23	444a41dfff8e		or_successive/census1881	3114.9	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		and_successive/census1881	46.9	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		and_cardinality/census1881	24.9	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		fast_or/census1881	5058.8	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		contains/census1881	6388.5	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		iterate/census1881	3363.1	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		iterate_many/census1881	469.6	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		to_array/census1881	841.0	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		deserialize/census1881	321.7	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		or_successive/census-income	2257.3	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		and_successive/census-income	1916.0	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		and_cardinality/census-income	1474.7	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		fast_or/census-income	1038.1	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		contains/census-income	17782.5	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		iterate/census-income	33273.1	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		iterate_many/census-income	8007.4	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		to_array/census-income	7390.9	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		deserialize/census-income	449.3	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		or_successive/weather_sept_85	8442.8	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		and_successive/weather_sept_85	7485.9	Update legacytests.yml Fix go version
2024-10-23	444a41dfff8e		and_cardinality/weather_sept_85	6722.9	Update legacytests.yml Fix go version
